,text_raw,text_clean
24,"All my aunts and uncles talked it over as if they were choosing a prep-school for me and finally said, ""Why--ye-es"" with very grave, hesitant faces.",all my aunt and uncle talk it over a if they be choose a prep school for me and finally say why ye es with very grave hesitant face
25,"Father agreed to finance me for a year and after various delays I came east, permanently, I thought, in the spring of twenty-two.",father agree to finance me for a year and after various delay i come east permanently i think in the spring of twenty two
26,"The practical thing was to find rooms in the city but it was a warm season and I had just left a country of wide lawns and friendly trees, so when a young man at the office suggested that we take a house together in a commuting town it sounded like a great idea.",the practical thing be to find room in the city but it be a warm season and i have just leave a country of wide lawn and friendly tree so when a young man at the office suggest that we take a house together in a commute town it sound like a great idea
27,"He found the house, a weather beaten cardboard bungalow at eighty a month, but at the last minute the firm ordered him to Washington and I went out to the country alone.",he find the house a weather beat cardboard bungalow at eighty a month but at the last minute the firm order him to washington and i go out to the country alone
28,"I had a dog, at least I had him for a few days until he ran away, and an old Dodge and a Finnish woman who made my bed and cooked breakfast and muttered Finnish wisdom to herself over the electric stove.",i have a dog at little i have him for a few day until he run away and a old dodge and a finnish woman who make my bed and cook breakfast and mutter finnish wisdom to herself over the electric stave
29,"It was lonely for a day or so until one morning some man, more recently arrived than I, stopped me on the road.",it be lonely for a day or so until one morning some man much recently arrive than i stop me on the road
30,"""How do you get to West Egg village?""",how do you get to west egg village
31,he asked helplessly.,he ask helplessly
32,I told him.,i tell him
33,And as I walked on I was lonely no longer.,and a i walk on i be lonely no long
34,"I was a guide, a pathfinder, an original settler.",i be a guide a pathfinder a original settler
35,He had casually conferred on me the freedom of the neighborhood.,he have casually confer on me the freedom of the neighborhood
36,And so with the sunshine and the great bursts of leaves growing on the trees--just as things grow in fast movies--I had that familiar conviction that life was beginning over again with the summer.,and so with the sunshine and the great burst of leave grow on the tree just a thing grow in fast movie i have that familiar conviction that life be begin over again with the summer
37,There was so much to read for one thing and so much fine health to be pulled down out of the young breath-giving air.,there be so much to read for one thing and so much fine health to be pull down out of the young breath give air
38,"I bought a dozen volumes on banking and credit and investment securities and they stood on my shelf in red and gold like new money from the mint, promising to unfold the shining secrets that only Midas and Morgan and Maecenas knew.",i buy a dozen volume on bank and credit and investment security and they stand on my shelf in red and gold like new money from the mint promise to unfold the shine secret that only midas and morgan and maecenas know
39,And I had the high intention of reading many other books besides.,and i have the high intention of read many other book besides
40,"I was rather literary in college--one year I wrote a series of very solemn and obvious editorials for the ""Yale News""--and now I was going to bring back all such things into my life and become again that most limited of all specialists, the ""well-rounded man.""",i be rather literary in college one year i write a series of very solemn and obvious editorial for the yale news and now i be go to bring back all such thing into my life and become again that much limit of all specialist the good round man
41,"This isn't just an epigram--life is much more successfully looked at from a single window, after all.",this be not just a epigram life be much much successfully look at from a single window after all
42,It was a matter of chance that I should have rented a house in one of the strangest communities in North America.,it be a matt of chance that i should have rent a house in one of the strange community in north america
43,"It was on that slender riotous island which extends itself due east of New York and where there are, among other natural curiosities, two unusual formations of land.",it be on that slender riotous island which extend itself due east of new york and where there be among other natural curiosity two unusual formation of land
44,"Twenty miles from the city a pair of enormous eggs, identical in contour and separated only by a courtesy bay, jut out into the most domesticated body of salt water in the Western Hemisphere, the great wet barnyard of Long Island Sound.",twenty mile from the city a pair of enormous egg identical in contour and separate only by a courtesy bay jut out into the much domesticate body of salt water in the western hemisphere the great wet barnyard of long island sound
45,They are not perfect ovals--like the egg in the Columbus story they are both crushed flat at the contact end--but their physical resemblance must be a source of perpetual confusion to the gulls that fly overhead.,they be not perfect oval like the egg in the columbus story they be both crush flat at the contact end but their physical resemblance must be a source of perpetual confusion to the gull that fly overhead
46,To the wingless a more arresting phenomenon is their dissimilarity in every particular except shape and size.,to the wingless a much arrest phenomenon be their dissimilarity in every particular except shape and size
47,"I lived at West Egg, the--well, the less fashionable of the two, though this is a most superficial tag to express the bizarre and not a little sinister contrast between them.",i live at west egg the good the little fashionable of the two though this be a much superficial tag to express the bizarre and not a little sinister contrast between them
48,"My house was at the very tip of the egg, only fifty yards from the Sound, and squeezed between two huge places that rented for twelve or fifteen thousand a season.",my house be at the very tip of the egg only fifty yard from the sound and squeeze between two huge place that rent for twelve or fifteen thousand a season
49,"The one on my right was a colossal affair by any standard--it was a factual imitation of some Htel de Ville in Normandy, with a tower on one side, spanking new under a thin beard of raw ivy, and a marble swimming pool and more than forty acres of lawn and garden.",the one on my right be a colossal affair by any standard it be a factual imitation of some htel de ville in normandy with a tower on one side spank new under a thin beard of raw ivy and a marble swim pool and much than forty acre of lawn and garden
50,It was Gatsby's mansion.,it be gatsby s mansion
51,"Or rather, as I didn't know Mr. Gatsby it was a mansion inhabited by a gentleman of that name.",or rather a i do not know mr gatsby it be a mansion inhabit by a gentleman of that name
52,"My own house was an eye-sore, but it was a small eye-sore, and it had been overlooked, so I had a view of the water, a partial view of my neighbor's lawn, and the consoling proximity of millionaires--all for eighty dollars a month.",my own house be a eye sore but it be a small eye sore and it have be overlook so i have a view of the water a partial view of my neighbor s lawn and the console proximity of millionaire all for eighty dollar a month
53,"Across the courtesy bay the white palaces of fashionable East Egg glittered along the water, and the history of the summer really begins on the evening I drove over there to have dinner with the Tom Buchanans.",across the courtesy bay the white palace of fashionable east egg glitter along the water and the history of the summer really begin on the even i drive over there to have dinner with the tom buchanans
54,Daisy was my second cousin once removed and I'd known Tom in college.,daisy be my 2 cousin once remove and i would know tom in college
55,And just after the war I spent two days with them in Chicago.,and just after the war i spend two day with them in chicago
56,"Her husband, among various physical accomplishments, had been one of the most powerful ends that ever played football at New Haven--a national figure in a way, one of those men who reach such an acute limited excellence at twenty-one that everything afterward savors of anti-climax.",her husband among various physical accomplishment have be one of the much powerful end that ever play football at new haven a national figure in a way one of that man who reach such a acute limit excellence at twenty one that everything afterward savor of anti climax
57,His family were enormously wealthy--even in college his freedom with money was a matter for reproach--but now he'd left Chicago and come east in a fashion that rather took your breath away: for instance he'd brought down a string of polo ponies from Lake Forest.,his family be enormously wealthy even in college his freedom with money be a matt for reproach but now he would leave chicago and come east in a fashion that rather take your breath away for instance he would bring down a string of polo pony from lake forest
58,It was hard to realize that a man in my own generation was wealthy enough to do that.,it be hard to realize that a man in my own generation be wealthy enough to do that
59,Why they came east I don't know.,why they come east i do not know
60,"They had spent a year in France, for no particular reason, and then drifted here and there unrestfully wherever people played polo and were rich together.",they have spend a year in france for no particular reason and then drift here and there unrestfully wherever people play polo and be rich together
61,"This was a permanent move, said Daisy over the telephone, but I didn't believe it--I had no sight into Daisy's heart but I felt that Tom would drift on forever seeking a little wistfully for the dramatic turbulence of some irrecoverable football game.",this be a permanent move say daisy over the telephone but i do not believe it i have no sight into daisy s heart but i feel that tom would drift on forever seek a little wistfully for the dramatic turbulence of some irrecoverable football game
62,And so it happened that on a warm windy evening I drove over to East Egg to see two old friends whom I scarcely knew at all.,and so it happen that on a warm windy even i drive over to east egg to see two old friend whom i scarcely know at all
63,"Their house was even more elaborate than I expected, a cheerful red and white Georgian Colonial mansion overlooking the bay.",their house be even much elaborate than i expect a cheerful red and white georgian colonial mansion overlook the bay
64,"The lawn started at the beach and ran toward the front door for a quarter of a mile, jumping over sun-dials and brick walks and burning gardens--finally when it reached the house drifting up the side in bright vines as though from the momentum of its run.",the lawn start at the beach and run toward the front door for a quarter of a mile jump over sun dial and brick walk and burn garden finally when it reach the house drift up the side in bright vine a though from the momentum of its run
65,"The front was broken by a line of French windows, glowing now with reflected gold, and wide open to the warm windy afternoon, and Tom Buchanan in riding clothes was standing with his legs apart on the front porch.",the front be break by a line of french window glow now with reflect gold and wide open to the warm windy afternoon and tom buchanan in ride clothe be stand with his leg apart on the front porch
66,He had changed since his New Haven years.,he have change since his new haven year
67,"Now he was a sturdy, straw haired man of thirty with a rather hard mouth and a supercilious manner.",now he be a sturdy straw haired man of thirty with a rather hard mouth and a supercilious manner
68,"Two shining, arrogant eyes had established dominance over his face and gave him the appearance of always leaning aggressively forward.",two shine arrogant eye have establish dominance over his face and give him the appearance of always lean aggressively forward
69,Not even the effeminate swank of his riding clothes could hide the enormous power of that body--he seemed to fill those glistening boots until he strained the top lacing and you could see a great pack of muscle shifting when his shoulder moved under his thin coat.,not even the effeminate swank of his ride clothe can hide the enormous power of that body he seem to fill that glisten boot until he strain the top lace and you can see a great pack of muscle shift when his shoulder move under his thin coat
70,It was a body capable of enormous leverage--a cruel body.,it be a body capable of enormous leverage a cruel body
71,"His speaking voice, a gruff husky tenor, added to the impression of fractiousness he conveyed.",his speak voice a gruff husky tenor add to the impression of fractiousness he convey
72,"There was a touch of paternal contempt in it, even toward people he liked--and there were men at New Haven who had hated his guts.",there be a touch of paternal contempt in it even toward people he like and there be man at new haven who have hate his gut
73,"""Now, don't think my opinion on these matters is final,"" he seemed to say, ""just because I'm stronger and more of a man than you are.""",now do not think my opinion on this matter be final he seem to say just because i be strong and much of a man than you be
74,"We were in the same Senior Society, and while we were never intimate I always had the impression that he approved of me and wanted me to like him with some harsh, defiant wistfulness of his own.",we be in the same senior society and while we be never intimate i always have the impression that he approve of me and want me to like him with some harsh defiant wistfulness of his own
75,We talked for a few minutes on the sunny porch.,we talk for a few minute on the sunny porch
76,"""I've got a nice place here,"" he said, his eyes flashing about restlessly.",i have get a nice place here he say his eye flash about restlessly
77,"Turning me around by one arm he moved a broad flat hand along the front vista, including in its sweep a sunken Italian garden, a half acre of deep pungent roses and a snub-nosed motor boat that bumped the tide off shore.",turn me around by one arm he move a broad flat hand along the front vista include in its sweep a sink italian garden a half acre of deep pungent rose and a snub nose motor boat that bump the tide off shore
78,"""It belonged to Demaine the oil man.""",it belong to demaine the oil man
79,"He turned me around again, politely and abruptly.",he turn me around again politely and abruptly
80,"""We'll go inside.""",we will go inside
81,"We walked through a high hallway into a bright rosy-colored space, fragilely bound into the house by French windows at either end.",we walk through a high hallway into a bright rosy color space fragilely bind into the house by french window at either end
82,The windows were ajar and gleaming white against the fresh grass outside that seemed to grow a little way into the house.,the window be ajar and gleam white against the fresh grass outside that seem to grow a little way into the house
83,"A breeze blew through the room, blew curtains in at one end and out the other like pale flags, twisting them up toward the frosted wedding cake of the ceiling--and then rippled over the wine-colored rug, making a shadow on it as wind does on the sea.",a breeze blow through the room blow curtain in at one end and out the other like pale flag twist them up toward the frost wed cake of the ceil and then ripple over the wine color rug make a shadow on it a wind doe on the sea
84,The only completely stationary object in the room was an enormous couch on which two young women were buoyed up as though upon an anchored balloon.,the only completely stationary object in the room be a enormous couch on which two young woman be buoy up a though upon a anchor balloon
85,They were both in white and their dresses were rippling and fluttering as if they had just been blown back in after a short flight around the house.,they be both in white and their dress be ripple and flutter a if they have just be blow back in after a short flight around the house
86,I must have stood for a few moments listening to the whip and snap of the curtains and the groan of a picture on the wall.,i must have stand for a few moment listen to the whip and snap of the curtain and the groan of a picture on the wall
87,Then there was a boom as Tom Buchanan shut the rear windows and the caught wind died out about the room and the curtains and the rugs and the two young women ballooned slowly to the floor.,then there be a boom a tom buchanan shut the rear window and the catch wind die out about the room and the curtain and the rug and the two young woman balloon slowly to the floor
88,The younger of the two was a stranger to me.,the young of the two be a strange to me
89,"She was extended full length at her end of the divan, completely motionless and with her chin raised a little as if she were balancing something on it which was quite likely to fall.",she be extend full length at her end of the divan completely motionless and with her chin raise a little a if she be balance something on it which be quite likely to fall
90,"If she saw me out of the corner of her eyes she gave no hint of it--indeed, I was almost surprised into murmuring an apology for having disturbed her by coming in.",if she see me out of the corner of her eye she give no hint of it indeed i be almost surprise into murmur a apology for have disturb her by come in
91,"The other girl, Daisy, made an attempt to rise--she leaned slightly forward with a conscientious expression--then she laughed, an absurd, charming little laugh, and I laughed too and came forward into the room.",the other girl daisy make a attempt to rise she lean slightly forward with a conscientious expression then she laugh a absurd charm little laugh and i laugh too and come forward into the room
92,"""I'm p-paralyzed with happiness.""",i be p paralyze with happiness
93,"She laughed again, as if she said something very witty, and held my hand for a moment, looking up into my face, promising that there was no one in the world she so much wanted to see.",she laugh again a if she say something very witty and hold my hand for a moment look up into my face promise that there be no one in the world she so much want to see
94,That was a way she had.,that be a way she have
95,She hinted in a murmur that the surname of the balancing girl was Baker.,she hint in a murmur that the surname of the balance girl be baker
96,(I've heard it said that Daisy's murmur was only to make people lean toward her; an irrelevant criticism that made it no less charming.),i have hear it say that daisy s murmur be only to make people lean toward her a irrelevant criticism that make it no little charm
97,"At any rate Miss Baker's lips fluttered, she nodded at me almost imperceptibly and then quickly tipped her head back again--the object she was balancing had obviously tottered a little and given her something of a fright.",at any rate miss baker s lip flutter she nod at me almost imperceptibly and then quickly tip her head back again the object she be balance have obviously totter a little and give her something of a fright
98,Again a sort of apology arose to my lips.,again a sort of apology arise to my lip
99,Almost any exhibition of complete self sufficiency draws a stunned tribute from me.,almost any exhibition of complete self sufficiency draw a stun tribute from me
100,"I looked back at my cousin who began to ask me questions in her low, thrilling voice.",i look back at my cousin who begin to ask me question in her low thrill voice
101,It was the kind of voice that the ear follows up and down as if each speech is an arrangement of notes that will never be played again.,it be the kind of voice that the ear follow up and down a if each speech be a arrangement of note that will never be play again
102,"Her face was sad and lovely with bright things in it, bright eyes and a bright passionate mouth--but there was an excitement in her voice that men who had cared for her found difficult to forget: a singing compulsion, a whispered ""Listen,"" a promise that she had done gay, exciting things just a while since and that there were gay, exciting things hovering in the next hour.",her face be sad and lovely with bright thing in it bright eye and a bright passionate mouth but there be a excitement in her voice that man who have care for her find difficult to forget a singe compulsion a whisper listen a promise that she have do gay excite thing just a while since and that there be gay excite thing hover in the next hour
103,I told her how I had stopped off in Chicago for a day on my way east and how a dozen people had sent their love through me.,i tell her how i have stop off in chicago for a day on my way east and how a dozen people have send their love through me
104,"""Do they miss me?""",do they miss me
105,she cried ecstatically.,she cry ecstatically
106,"""The whole town is desolate.",the whole town be desolate
107,"All the cars have the left rear wheel painted black as a mourning wreath and there's a persistent wail all night along the North Shore.""",all the car have the leave rear wheel paint black a a mourn wreath and there be a persistent wail all night along the north shore
108,"""How gorgeous!",how gorgeous
109,"Let's go back, Tom.",let us go back tom
110,"Tomorrow!""",tomorrow
111,"Then she added irrelevantly, ""You ought to see the baby.""",then she add irrelevantly you ought to see the baby
112,"""I'd like to.""",i would like to
113,"""She's asleep.",she be asleep
114,She's two years old.,she be two year old
115,"Haven't you ever seen her?""",have not you ever see her
116,"""Well, you ought to see her.",good you ought to see her
117,"She's----""",she be
118,Tom Buchanan who had been hovering restlessly about the room stopped and rested his hand on my shoulder.,tom buchanan who have be hover restlessly about the room stop and rest his hand on my shoulder
119,"""What you doing, Nick?""",what you do nick
120,"""I'm a bond man.""",i be a bond man
121,"""Who with?""",who with
122,I told him.,i tell him
123,"""Never heard of them,"" he remarked decisively.",never hear of them he remark decisively
124,This annoyed me.,this annoy me
125,"""You will,"" I answered shortly.",you will i answer shortly
126,"""You will if you stay in the East.""",you will if you stay in the east
127,"""Oh, I'll stay in the East, don't you worry,"" he said, glancing at Daisy and then back at me, as if he were alert for something more.",oh i will stay in the east do not you worry he say glance at daisy and then back at me a if he be alert for something much
128,"""I'd be a God Damned fool to live anywhere else.""",i would be a god damn fool to live anywhere else
129,"At this point Miss Baker said ""Absolutely!""",at this point miss baker say absolutely
130,with such suddenness that I started--it was the first word she uttered since I came into the room.,with such suddenness that i start it be the ﻿1 word she utter since i come into the room
131,"Evidently it surprised her as much as it did me, for she yawned and with a series of rapid, deft movements stood up into the room.",evidently it surprise her a much a it do me for she yawn and with a series of rapid deft movement stand up into the room
132,"""I'm stiff,"" she complained, ""I've been lying on that sofa for as long as I can remember.""",i be stiff she complain i have be lie on that sofa for a long a i can remember
133,"""Don't look at me,"" Daisy retorted.",do not look at me daisy retort
134,"""I've been trying to get you to New York all afternoon.""",i have be try to get you to new york all afternoon
135,"""No, thanks,"" said Miss Baker to the four cocktails just in from the pantry, ""I'm absolutely in training.""",no thank say miss baker to the four cocktail just in from the pantry i be absolutely in train
136,Her host looked at her incredulously.,her host look at her incredulously
137,"""You are!""",you be
138,He took down his drink as if it were a drop in the bottom of a glass.,he take down his drink a if it be a drop in the bottom of a glass
139,"""How you ever get anything done is beyond me.""",how you ever get anything do be beyond me
140,"I looked at Miss Baker wondering what it was she ""got done.""",i look at miss baker wonder what it be she get do
141,I enjoyed looking at her.,i enjoy look at her
142,"She was a slender, small-breasted girl, with an erect carriage which she accentuated by throwing her body backward at the shoulders like a young cadet.",she be a slender small breast girl with a erect carriage which she accentuate by throw her body backward at the shoulder like a young cadet
143,"Her grey sun-strained eyes looked back at me with polite reciprocal curiosity out of a wan, charming discontented face.",her grey sun strain eye look back at me with polite reciprocal curiosity out of a wan charm discontent face
144,"It occurred to me now that I had seen her, or a picture of her, somewhere before.",it occur to me now that i have see her or a picture of her somewhere before
145,"""You live in West Egg,"" she remarked contemptuously.",you live in west egg she remark contemptuously
146,"""I know somebody there.""",i know somebody there
147,"""I don't know a single----""",i do not know a single
148,"""You must know Gatsby.""",you must know gatsby
149,"""Gatsby?""",gatsby
150,demanded Daisy.,demand daisy
151,"""What Gatsby?""",what gatsby
152,Before I could reply that he was my neighbor dinner was announced; wedging his tense arm imperatively under mine Tom Buchanan compelled me from the room as though he were moving a checker to another square.,before i can reply that he be my neighbor dinner be announce wedge his tense arm imperatively under mine tom buchanan compel me from the room a though he be move a checker to another square
153,"Slenderly, languidly, their hands set lightly on their hips the two young women preceded us out onto a rosy-colored porch open toward the sunset where four candles flickered on the table in the diminished wind.",slenderly languidly their hand set lightly on their hip the two young woman precede us out onto a rosy color porch open toward the sunset where four candle flicker on the table in the diminish wind
154,"""Why CANDLES?""",why candle
155,"objected Daisy, frowning.",object daisy frown
156,She snapped them out with her fingers.,she snap them out with her finger
157,"""In two weeks it'll be the longest day in the year.""",in two week it will be the long day in the year
158,She looked at us all radiantly.,she look at us all radiantly
159,"""Do you always watch for the longest day of the year and then miss it?",do you always watch for the long day of the year and then miss it
160,"I always watch for the longest day in the year and then miss it.""",i always watch for the long day in the year and then miss it
161,"""We ought to plan something,"" yawned Miss Baker, sitting down at the table as if she were getting into bed.",we ought to plan something yawn miss baker sit down at the table a if she be get into bed
162,"""All right,"" said Daisy.",all right say daisy
163,"""What'll we plan?""",what will we plan
164,She turned to me helplessly.,she turn to me helplessly
165,"""What do people plan?""",what do people plan
166,Before I could answer her eyes fastened with an awed expression on her little finger.,before i can answer her eye fasten with a awe expression on her little finger
167,"""Look!""",look
168,she complained.,she complain
169,"""I hurt it.""",i hurt it
170,We all looked--the knuckle was black and blue.,we all look the knuckle be black and blue
171,"""You did it, Tom,"" she said accusingly.",you do it tom she say accusingly
172,"""I know you didn't mean to but you DID do it.",i know you do not mean to but you do do it
173,"That's what I get for marrying a brute of a man, a great big hulking physical specimen of a----""",that be what i get for marry a brute of a man a great big hulking physical specimen of a
174,"""I hate that word hulking,"" objected Tom crossly, ""even in kidding.""",i hate that word hulking object tom crossly even in kid
175,"""Hulking,"" insisted Daisy.",hulking insist daisy
176,"Sometimes she and Miss Baker talked at once, unobtrusively and with a bantering inconsequence that was never quite chatter, that was as cool as their white dresses and their impersonal eyes in the absence of all desire.",sometimes she and miss baker talk at once unobtrusively and with a banter inconsequence that be never quite chatter that be a cool a their white dress and their impersonal eye in the absence of all desire
177,"They were here--and they accepted Tom and me, making only a polite pleasant effort to entertain or to be entertained.",they be here and they accept tom and me make only a polite pleasant effort to entertain or to be entertain
178,They knew that presently dinner would be over and a little later the evening too would be over and casually put away.,they know that presently dinner would be over and a little late the even too would be over and casually put away
179,It was sharply different from the West where an evening was hurried from phase to phase toward its close in a continually disappointed anticipation or else in sheer nervous dread of the moment itself.,it be sharply different from the west where a even be hurry from phase to phase toward its close in a continually disappoint anticipation or else in sheer nervous dread of the moment itself
180,"""You make me feel uncivilized, Daisy,"" I confessed on my second glass of corky but rather impressive claret.",you make me feel uncivilized daisy i confess on my 2 glass of corky but rather impressive claret
181,"""Can't you talk about crops or something?""",can not you talk about crop or something
182,I meant nothing in particular by this remark but it was taken up in an unexpected way.,i mean nothing in particular by this remark but it be take up in a unexpected way
183,"""Civilization's going to pieces,"" broke out Tom violently.",civilization s go to piece break out tom violently
184,"""I've gotten to be a terrible pessimist about things.",i have get to be a terrible pessimist about thing
185,"Have you read 'The Rise of the Coloured Empires' by this man Goddard?""",have you read the rise of the colour empire by this man goddard
186,"""Why, no,"" I answered, rather surprised by his tone.",why no i answer rather surprise by his tone
187,"""Well, it's a fine book, and everybody ought to read it.",good it be a fine book and everybody ought to read it
188,The idea is if we don't look out the white race will be--will be utterly submerged.,the idea be if we do not look out the white race will be will be utterly submerge
189,"It's all scientific stuff; it's been proved.""",it be all scientific stuff it be be prove
190,"""Tom's getting very profound,"" said Daisy with an expression of unthoughtful sadness.",tom s get very profound say daisy with a expression of unthoughtful sadness
191,"""He reads deep books with long words in them.",he read deep book with long word in them
192,"What was that word we----""",what be that word we
193,"""Well, these books are all scientific,"" insisted Tom, glancing at her impatiently.",good this book be all scientific insist tom glance at her impatiently
194,"""This fellow has worked out the whole thing.",this fellow have work out the whole thing
195,"It's up to us who are the dominant race to watch out or these other races will have control of things.""",it be up to us who be the dominant race to watch out or this other race will have control of thing
196,"""We've got to beat them down,"" whispered Daisy, winking ferociously toward the fervent sun.",we have get to beat them down whisper daisy wink ferociously toward the fervent sun
197,"""You ought to live in California--"" began Miss Baker but Tom interrupted her by shifting heavily in his chair.",you ought to live in california begin miss baker but tom interrupt her by shift heavily in his chair
198,"""This idea is that we're Nordics.",this idea be that we be nordics
199,"I am, and you are and you are and----""",i be and you be and you be and
200,After an infinitesimal hesitation he included Daisy with a slight nod and she winked at me again.,after a infinitesimal hesitation he include daisy with a slight nod and she wink at me again
201,"""--and we've produced all the things that go to make civilization--oh, science and art and all that.",and we have produce all the thing that go to make civilization oh science and art and all that
202,"Do you see?""",do you see
203,"There was something pathetic in his concentration as if his complacency, more acute than of old, was not enough to him any more.",there be something pathetic in his concentration a if his complacency much acute than of old be not enough to him any much
204,"When, almost immediately, the telephone rang inside and the butler left the porch Daisy seized upon the momentary interruption and leaned toward me.",when almost immediately the telephone ring inside and the butler leave the porch daisy seize upon the momentary interruption and lean toward me
205,"""I'll tell you a family secret,"" she whispered enthusiastically.",i will tell you a family secret she whisper enthusiastically
206,"""It's about the butler's nose.",it be about the butler s nose
207,"Do you want to hear about the butler's nose?""",do you want to hear about the butler s nose
208,"""That's why I came over tonight.""",that be why i come over tonight
209,"""Well, he wasn't always a butler; he used to be the silver polisher for some people in New York that had a silver service for two hundred people.",good he be not always a butler he use to be the silver polisher for some people in new york that have a silver service for two hundred people
210,"He had to polish it from morning till night until finally it began to affect his nose----""",he have to polish it from morning till night until finally it begin to affect his nose
211,"""Things went from bad to worse,"" suggested Miss Baker.",thing go from bad to wrong suggest miss baker
212,"""Yes.",yes
