,text_raw,text_clean
2886,His face turned a sickly shade of yellow.,his face turn a sickly shade of yellow
2887,"""Fine,"" he said.",fine he say
2888,"""Just great.""",just great
2889,"""So your career's still on track?""",so your career s still on track
2890,He glanced at me nervously.,he glance at me nervously
2891,"""Chiron t-told you I want  a searcher's license?""",chiron t tell you i want a searcher s license
2892,"""Well...",good
2893,"no.""",no
2894,"I had no idea what a searcher's license was,  but it didn't seem like the right time to ask.",i have no idea what a searcher s license be but it do not seem like the right time to ask
2895,"""He just said you  had big plans, you know .",he just say you have big plan you know
2896,. . and that you needed credit for  completing a keeper's assignment.,and that you need credit for complete a keeper s assignment
2897,"So did you get it?""",so do you get it
2898,Grover looked down at the naiads.,grover look down at the naiads
2899,"""Mr. D suspended  judgment.",mr have suspend judgment
2900,"He said I hadn't failed or succeeded with you yet,  so our fates were still tied together.",he say i have not fail or succeed with you yet so our fate be still tie together
2901,"If you got a quest and I  went along to protect you, and we both came back alive,  then maybe he'd consider the job complete.""",if you get a quest and i go along to protect you and we both come back alive then maybe he would consider the job complete
2902,My spirits lifted.,my spirit lift
2903,"""Well, that's not so bad, right?""",good that be not so bad right
2904,"""Blaa~ha~ha!",blaa ha ha
2905,He might as well have transferred me to  stable-cleaning duty.,he may a good have transfer me to stable clean duty
2906,The chances of you getting a quest .,the chance of you get a quest
2907,". .  and even if you did, why would you want me along?""",and even if you do why would you want me along
2908,"""Of course I'd want you along!""",of course i would want you along
2909,Grover stared glumly into the water.,grover stare glumly into the water
2910,"""Basket-weaving .",basket weave
2911,". .  Must be nice to have a useful skill.""",must be nice to have a useful skill
2912,"I tried to reassure him that he had lots of talents, but  that just made him look more miserable.",i try to reassure him that he have lot of talent but that just make him look much miserable
2913,"We talked about  canoeing and swordplay for a while, then debated the pros  and cons of the different gods.",we talk about canoe and swordplay for a while then debate the pro and con of the different god
2914,"Finally, I asked him about  the four empty cabins.",finally i ask him about the four empty cabin
2915,"""Number eight, the silver one, belongs to Artemis,"" he  said.",numb eight the silver one belong to artemis he say
2916,"""She vowed to be a maiden forever.",she vow to be a maiden forever
2917,"So of course, no  kids.",so of course no kid
2918,"The cabin is, you know, honorary.",the cabin be you know honorary
2919,"If she didn't have  one, she'd be mad.""",if she do not have one she would be mad
2920,"""Yeah, okay.",yes okay
2921,"But the other three, the ones at the end.",but the other three the one at the end
2922,"Are those the Big Three?""",be that the big three
2923,Grover tensed.,grover tense
2924,We were getting close to a touchy subject.,we be get close to a touchy subject
2925,"""No.",no
2926,"One of them, number two, is Hera's,"" he said.",one of them numb two be hera s he say
2927,"""That's  another honorary thing.",that be another honorary thing
2928,"She's the goddess of marriage, so  of course she wouldn't go around having affairs with mor-  tals.",she be the goddess of marriage so of course she would not go around have affair with mor tal
2929,That's her husband's job.,that be her husband s job
2930,"When we say the Big Three,  we mean the three powerful brothers, the sons of Kronos.""",when we say the big three we mean the three powerful brother the son of kronos
2931,"""Zeus, Poseidon, Hades.""",zeus poseidon hades
2932,"""Right.",right
2933,You know.,you know
2934,"After the great battle with the Titans,  they took over the world from their dad and drew lots to  decide who got what.""",after the great battle with the titan they take over the world from their dad and draw lot to decide who get what
2935,"""Zeus got the sky,"" I remembered.",zeus get the sky i remember
2936,"""Poseidon the sea.",poseidon the sea
2937,"Hades the Underworld.""",hades the underworld
2938,"""But Hades doesn't have a cabin here.""",but hades doe not have a cabin here
2939,"""No.",no
2940,"He doesn't have a throne on Olympus, either.",he doe not have a throne on olympus either
2941,He  sort of does his own thing down in the Underworld.,he sort of doe his own thing down in the underworld
2942,If he  did have a cabin here .,if he do have a cabin here
2943,". .""",
2944,Grover shuddered.,grover shudder
2945,"""Well, it  wouldn't be pleasant.",good it would not be pleasant
2946,"Let's leave it at that.""",let us leave it at that
2947,"""But Zeus and Poseidon  they both had.",but zeus and poseidon they both have
2948,"like, a bazil-  lion kids in the myths.",like a bazil lion kid in the myth
2949,"Why are their cabins empty?""",why be their cabin empty
2950,Grover shifted his hooves uncomfortably.,grover shift his hoof uncomfortably
2951,"""About sixty  years ago, after World War II, the Big Three agreed they  wouldn't sire any more heroes.",about sixty year ago after world war ii the big three agree they would not sire any much hero
2952,Their children were just too,their child be just too
2953,powerful.,powerful
2954,"They were affecting the course of human events  too much, causing too much carnage.",they be affect the course of human event too much cause too much carnage
2955,"World War II, you  know, that was basically a fight between the sons of Zeus  and Poseidon on one side, and the sons of Hades on the  other.",world war ii you know that be basically a fight between the son of zeus and poseidon on one side and the son of hades on the other
2956,"The winning side, Zeus and Poseidon, made Hades  swear an oath with them: no more affairs with mortal",the win side zeus and poseidon make hades swear a oath with them no much affair with mortal
2957,women.,woman
2958,They all swore on the River Styx.,they all swear on the river styx
2959,Thunder boomed.,thunder boom
2960,"I said, ""That's the most serious oath you can make.""",i say that be the much serious oath you can make
2961,Grover nodded .,grover nod
2962,"""And the brothers kept their word  no kids?""",and the brother keep their word no kid
2963,Grover's face darkened.,grover s face darken
2964,"""Seventeen years ago, Zeus fell  off the wagon.",seventeen year ago zeus fall off the wagon
2965,There was this TV starlet with a big fluffy  eighties hairdo  he just couldn't help himself.,there be this tv starlet with a big fluffy eighty hairdo he just can not help himself
2966,"When their  child was born, a little girl named Thalia .",when their child be bear a little girl name thalia
2967,". . well, the River  Styx is serious about promises.",good the river styx be serious about promise
2968,"Zeus himself got off easy  because he's immortal, but he brought a terrible fate on his  daughter. """,zeus himself get off easy because he be immortal but he bring a terrible fate on his daughter
2969,"""But that isn't fair!",but that be not fair
2970,"It wasn't the little girl's fault.""",it be not the little girl s fault
2971,Grover hesitated.,grover hesitate
2972,"""Percy, children of the Big Three have  powers greater than other half-bloods.",percy child of the big three have power great than other half blood
2973,"They have a strong  aura, a scent that attracts monsters.",they have a strong aura a scent that attract monster
2974,"When Hades found out  about the girl, he wasn't too happy about Zeus breaking his  oath.",when hades find out about the girl he be not too happy about zeus break his oath
2975,Hades let the worst monsters out ofTartarus to tor-  ment Thalia.,hades let the wrong monster out oftartarus to tor ment thalia
2976,"A satyr was assigned to be her keeper when she  was twelve, but there was nothing he could do.",a satyr be assign to be her keeper when she be twelve but there be nothing he can do
2977,He tried to  escort her here with a couple of other half-bloods she'd  befriended.,he try to escort her here with a couple of other half blood she would befriend
2978,They almost made it.,they almost make it
2979,"They got all the way to the  top of that hill.""",they get all the way to the top of that hill
2980,"He pointed across the valley, to the pine tree where Id  fought the minotaur.",he point across the valley to the pine tree where i would fight the minotaur
2981,"""All three Kindly Ones were after  them, along with a hoard of hellhounds.",all three kindly one be after them along with a hoard of hellhounds
2982,They were about  to be overrun when Thalia told her satyr to take the other  two half-bloods to safety while she held off the monsters.,they be about to be overrun when thalia tell her satyr to take the other two half blood to safety while she hold off the monster
2983,"She was wounded and tired, and she didn't want to live like  a hunted animal.",she be wound and tire and she do not want to live like a hunt animal
2984,"The satyr didn't want to leave her, but he  couldn't change her mind, and he had to protect the others.",the satyr do not want to leave her but he can not change her mind and he have to protect the other
2985,"So Thalia made her final stand alone, at the top of that hill.",so thalia make her final stand alone at the top of that hill
2986,"As she died, Zeus took pity on her.",a she die zeus take pity on her
2987,He turned her into that  pine tree.,he turn her into that pine tree
2988,Her spirit still helps protect the borders of the  valley.,her spirit still help protect the border of the valley
2989,"That's why the hill is called Half-Blood Hill.""",that be why the hill be call half blood hill
2990,I stared at the pine in the distance.,i stare at the pine in the distance
2991,"The story made me feel hollow, and guilty too.",the story make me feel hollow and guilty too
2992,A girl  my age had sacrificed herself to save her friends.,a girl my age have sacrifice herself to save her friend
2993,She had  faced a whole army of monsters.,she have face a whole army of monster
2994,"Next to that, my victory  over the Minotaur didn't seem like much.",next to that my victory over the minotaur do not seem like much
2995,"I wondered, if I'd  acted differently, could I have saved my mother?",i wonder if i would act differently can i have save my mother
2996,"""Grover,"" I said, ""have heroes really gone on quests to  the Underworld?""",grover i say have hero really go on quest to the underworld
2997,"""Sometimes,"" he said.",sometimes he say
2998,"""Orpheus.",orpheus
2999,Hercules.,hercules
3000,"Houdini.""",houdini
3001,"""And have they ever returned somebody from the  dead?""",and have they ever return somebody from the dead
3002,"""No.",no
3003,Never.,never
3004,"Orpheus came close. . . . Percy, you're not  seriously thinking  """,orpheus come close percy you be not seriously think
3005,"""No,"" I lied.",no i lie
3006,"""I was just wondering.",i be just wonder
3007,"So ... a satyr is  always assigned to guard a demigod?""",so a satyr be always assign to guard a demigod
3008,Grover studied me warily.,grover study me warily
3009,I hadn't persuaded him that  I'd really dropped the Underworld idea.,i have not persuade him that i would really drop the underworld idea
3010,"""Not always.",not always
3011,We go,we go
3012,undercover to a lot of schools.,undercover to a lot of school
3013,We try to sniff out the half-  bloods who have the makings of great heroes.,we try to sniff out the half blood who have the making of great hero
3014,"If we find  one with a very strong aura, like a child of the Big Three,  we alert Chiron.",if we find one with a very strong aura like a child of the big three we alert chiron
3015,"He tries to keep an eye on them, since they  could cause really huge problems.",he try to keep a eye on them since they can because really huge problem
3016,"""And you found me.",and you find me
3017,"Chiron said you thought I might  be something special.""",chiron say you think i may be something special
3018,Grover looked as if Id just led him into a trap.,grover look a if i would just lead him into a trap
3019,"""I  didn't.",i do not
3020,". . Oh, listen, don't think like that.",oh listen do not think like that
3021,"If you were  you  know  you'd never ever be allowed a quest, and I'd never get  my license.",if you be you know you would never ever be allow a quest and i would never get my license
3022,You're probably a child of Hermes.,you be probably a child of hermes
3023,"Or maybe  even one of the minor gods, like Nemesis, the god of  revenge.",or maybe even one of the minor god like nemesis the god of revenge
3024,"Don't worry, okay?""",do not worry okay
3025,I got the idea he was reassuring himself more than me.,i get the idea he be reassure himself much than me
3026,"That night after dinner, there was a lot more excitement  than usual.",that night after dinner there be a lot much excitement than usual
3027,"At last, it was time for capture the flag.",at last it be time for capture the flag
3028,"When the plates were cleared away, the conch horn  sounded and we all stood at our tables.",when the plate be clear away the conch horn sound and we all stand at our table
3029,Campers yelled and cheered as Annabeth and two of  her siblings ran into the pavilion carrying a silk banner.,camper yell and cheer a annabeth and two of her sibling run into the pavilion carry a silk banner
3030,"It  was about ten feet long, glistening gray, with a painting of  a barn owl above an olive tree.",it be about ten foot long glisten gray with a paint of a barn owl above a olive tree
3031,"From the opposite side of  the pavilion, Clarisse and her buddies ran in with another  banner, of identical size, but gaudy red, painted with a  bloody spear and a boar's head.",from the opposite side of the pavilion clarisse and her buddy run in with another banner of identical size but gaudy red paint with a bloody spear and a boar s head
3032,"I turned to Luke and yelled over the noise, ""Those are  the flags?""",i turn to luke and yell over the noise that be the flag
3033,"""Ares and Athena always lead the teams?""",ares and athena always lead the team
3034,"""Not always,"" he said.",not always he say
3035,"""But often.""",but often
3036,"""So, if another cabin captures one, what do you do   repaint the flag?""",so if another cabin capture one what do you do repaint the flag
3037,He grinned.,he grin
3038,"""You'll see.",you will see
3039,"First we have to get one.""",﻿1 we have to get one
3040,"""Whose side are we on?""",whose side be we on
3041,"He gave me a sly look, as if he knew something I  didn't.",he give me a sly look a if he know something i do not
3042,The scar on his face made him look almost evil in the  torchlight.,the scar on his face make him look almost evil in the torchlight
3043,"""We've made a temporary alliance with Athena.",we have make a temporary alliance with athena
3044,"Tonight, we get the flag from Ares.",tonight we get the flag from ares
3045,"And you are going to  help. """,and you be go to help
3046,The teams were announced.,the team be announce
3047,"Athena had made an  alliance with Apollo and Hermes, the two biggest cabins.",athena have make a alliance with apollo and hermes the two big cabin
3048,"Apparently, privileges had been traded  shower times,  chore schedules, the best slots for activities  in order to  win support.",apparently privilege have be trade shower time chore schedule the well slot for activity in order to win support
3049,"Ares had allied themselves with everybody else:  Dionysus, Demeter, Aphrodite, and Hephaestus.",ares have ally themselves with everybody else dionysus demeter aphrodite and hephaestus
3050,"From what  I'd seen, Dionysus's kids were actually good athletes, but  there were only two of them.",from what i would see dionysus s kid be actually good athlete but there be only two of them
3051,"Demeter's kids had the edge  with nature skills and outdoor stuff, but they weren't very  aggressive.",demeter s kid have the edge with nature skill and outdoor stuff but they be not very aggressive
3052,Aphrodite's sons and daughters I wasn't too wor-  ried about.,aphrodite s son and daughter i be not too wor ried about
3053,They mostly sat out every activity and checked  their reflections in the lake and did their hair and gossiped.,they mostly sit out every activity and check their reflection in the lake and do their hair and gossip
3054,"Hephaestus's kids weren't pretty, and there were only four of  them, but they were big and burly from working in the  metal shop all day.",hephaestus s kid be not pretty and there be only four of them but they be big and burly from work in the metal shop all day
3055,They might be a problem.,they may be a problem
3056,"That, of  course, left Ares's cabin: a dozen of the biggest, ugliest,",that of course leave ares s cabin a dozen of the big ugly
3057,"meanest kids on Long Island, or anywhere else on the  planet.",mean kid on long island or anywhere else on the planet
3058,Chiron hammered his hoof on the marble.,chiron hammer his hoof on the marble
3059,"""Heroes!""",hero
3060,he announced.,he announce
3061,"""You know the rules.",you know the rule
3062,The  creek is the boundary line.,the creek be the boundary line
3063,The entire forest is fair game.,the entire forest be fair game
3064,All  magic items are allowed.,all magic item be allow
3065,"The banner must be prominently  displayed, and have no more than two guards.",the banner must be prominently display and have no much than two guard
3066,"Prisoners may  be disarmed, but may not be bound or gagged.",prisoner may be disarm but may not be bind or gag
3067,No killing  or maiming is allowed.,no kill or maim be allow
3068,I will serve as referee and battlefield  medic.,i will serve a referee and battlefield medic
3069,"Arm yourselves!""",arm yourself
3070,"He spread his hands, and the tables were suddenly cov-  ered with equipment: helmets, bronze swords, spears,",he spread his hand and the table be suddenly cov ered with equipment helmet bronze sword spear
3071,oxhide shields coated in metal.,oxhide shield coat in metal
3072,"""Whoa,"" I said.",whoa i say
3073,"""We're really supposed to use these?""",we be really suppose to use this
3074,Luke looked at me as if I were crazy.,luke look at me a if i be crazy
3075,"""Unless you want  to get skewered by your friends in cabin five.",unless you want to get skewer by your friend in cabin five
3076,Here  Chiron  thought these would fit.,here chiron think this would fit
3077,"You'll be on border patrol.""",you will be on border patrol
3078,"My shield was the size of an NBA backboard, with a  big caduceus in the middle.",my shield be the size of a nba backboard with a big caduceus in the middle
3079,It weighed about a million  pounds.,it weigh about a million pound
3080,"I could have snowboarded on it fine, but I hoped  nobody seriously expected me to run fast.",i can have snowboarded on it fine but i hope nobody seriously expect me to run fast
3081,"My helmet, like  all the helmets on Athena's side, had a blue horsehair plume  on top.",my helmet like all the helmet on athena s side have a blue horsehair plume on top
3082,Ares and their allies had red plumes.,ares and their ally have red plume
3083,"Annabeth yelled, ""Blue team, forward!""",annabeth yell blue team forward
3084,We cheered and shook our swords and followed her  down the path to the south woods.,we cheer and shake our sword and follow her down the path to the south wood
3085,The red team yelled  taunts at us as they headed off toward the north.,the red team yell taunt at us a they head off toward the north
3086,I managed to catch up with Annabeth without tripping  over my equipment.,i manage to catch up with annabeth without trip over my equipment
3087,"""Hey.""",hey
3088,She kept marching.,she keep march
3089,"""So what's the plan?""",so what be the plan
3090,I asked.,i ask
3091,"""Got any magic items you  can loan me?""",get any magic item you can loan me
3092,"Her hand drifted toward her pocket, as if she were  afraid I'd stolen something.",her hand drift toward her pocket a if she be afraid i would steal something
3093,"""Just watch Clarisse's spear,"" she said.",just watch clarisse s spear she say
3094,"""You don't want  that thing touching you.",you do not want that thing touch you
3095,"Otherwise, don't worry.",otherwise do not worry
3096,We'll take  the banner from Ares.,we will take the banner from ares
3097,"Has Luke given you your job?""",have luke give you your job
3098,"""Border patrol, whatever that means.""",border patrol whatever that mean
3099,"""It's easy.",it be easy
3100,"Stand by the creek, keep the reds away.",stand by the creek keep the red away
3101,Leave  the rest to me.,leave the rest to me
3102,"Athena always has a plan.""",athena always have a plan
3103,"She pushed ahead, leaving me in the dust.",she push ahead leave me in the dust
3104,"""Okay,"" I mumbled.",okay i mumble
3105,"""Glad you wanted me on your team.""",glad you want me on your team
3106,"It was a warm, sticky night.",it be a warm sticky night
3107,"The woods were dark, with  fireflies popping in and out of view.",the wood be dark with firefly pop in and out of view
3108,"Annabeth stationed me  next to a little creek that gurgled over some rocks, then she  and the rest of the team scattered into the trees.",annabeth station me next to a little creek that gurgle over some rock then she and the rest of the team scatter into the tree
3109,"Standing there alone, with my big blue-feathered helmet  and my huge shield, I felt like an idiot.",stand there alone with my big blue feather helmet and my huge shield i feel like a idiot
3110,"The bronze sword,  like all the swords I'd tried so far, seemed balanced wrong.",the bronze sword like all the sword i would try so far seem balance wrong
3111,The leather grip pulled on my hand like a bowling ball.,the leather grip pull on my hand like a bowl ball
3112,"There was no way anybody would actually attack me,  would they?",there be no way anybody would actually attack me would they
3113,"I mean, Olympus had to have liability issues,  right?",i mean olympus have to have liability issue right
3114,"Far away, the conch horn blew.",far away the conch horn blow
3115,"I heard whoops and yells  in the woods, the clanking of metal, kids fighting.",i hear whoop and yell in the wood the clank of metal kid fight
3116,"A blue-  plumed ally from Apollo raced past me like a deer, leaped  through the creek, and disappeared into enemy territory.",a blue plume ally from apollo race past me like a deer leap through the creek and disappear into enemy territory
3117,"Great, I thought.",great i think
3118,"I'll miss all the fun, as usual.",i will miss all the fun a usual
3119,"Then I heard a sound that sent a chill up my spine, a  low canine growl, somewhere close by.",then i hear a sound that send a chill up my spine a low canine growl somewhere close by
3120,I raised my shield instinctively; I had the feeling some-  thing was stalking me.,i raise my shield instinctively i have the feel some thing be stalk me
3121,Then the growling stopped.,then the growl stop
3122,I felt the presence retreat-  ing.,i feel the presence retreat ing
3123,"On the other side of the creek, the underbrush ex-  ploded.",on the other side of the creek the underbrush ex ploded
3124,Five Ares warriors came yelling and screaming out  of the dark.,five ares warrior come yell and scream out of the dark
3125,"""Cream the punk!""",cream the punk
3126,Clarisse screamed.,clarisse scream
3127,Her ugly pig eyes glared through the slits of her helmet.,her ugly pig eye glare through the slit of her helmet
3128,"She brandished a five-foot-long spear, its barbed metal tip  flickering with red light.",she brandish a five foot long spear its barbed metal tip flicker with red light
3129,Her siblings had only the standard-  issue bronze swords  not that that made me feel any better.,her sibling have only the standard issue bronze sword not that that make me feel any well
3130,They charged across the stream.,they charge across the stream
3131,There was no help in  sight.,there be no help in sight
3132,I could run.,i can run
3133,Or I could defend myself against half the  Ares cabin.,or i can defend myself against half the ares cabin
3134,"I managed to sidestep the first kid's swing, but these  guys were not as stupid the Minotaur.",i manage to sidestep the ﻿1 kid s swing but this guy be not a stupid the minotaur
3135,"They surrounded  me, and Clarisse thrust at me with her spear.",they surround me and clarisse thrust at me with her spear
3136,"My shield  deflected the point, but I felt a painful tingling all over my  body.",my shield deflect the point but i feel a painful tingle all over my body
3137,My hair stood on end.,my hair stand on end
3138,"My shield arm went numb,  and the air burned.",my shield arm go numb and the air burn
3139,Electricity.,electricity
3140,Her stupid spear was electric.,her stupid spear be electric
3141,I fell back.,i fall back
3142,Another Ares guy slammed me in the chest with the  butt of his sword and I hit the dirt.,another ares guy slam me in the chest with the butt of his sword and i hit the dirt
3143,"They could've kicked me into jelly, but they were too  busy laughing.",they can have kick me into jelly but they be too busy laugh
3144,"""Give him a haircut,"" Clarisse said.",give him a haircut clarisse say
3145,"""Grab his hair.""",grab his hair
3146,I managed to get to my feet.,i manage to get to my foot
3147,"I raised my sword, but  Clarisse slammed it aside with her spear as sparks flew.",i raise my sword but clarisse slam it aside with her spear a spark fly
3148,Now both my arms felt numb.,now both my arm feel numb
3149,"""Oh, wow,"" Clarisse said.",oh wow clarisse say
3150,"""I'm scared of this guy.",i be scare of this guy
3151,"Really  scared. """,really scare
3152,"""The flag is that way,"" I told her.",the flag be that way i tell her
3153,"I wanted to sound  angry, but I was afraid it didn't come out that way.",i want to sound angry but i be afraid it do not come out that way
3154,"""Yeah,"" one of her siblings said.",yes one of her sibling say
3155,"""But see.",but see
3156,we don't care  about the flag.,we do not care about the flag
3157,"We care about a guy who made our cabin  look stupid.""",we care about a guy who make our cabin look stupid
3158,"""You do that without my help,"" I told them.",you do that without my help i tell them
3159,It proba-  bly wasn't the smartest thing to say.,it proba bly be not the smart thing to say
3160,Two of them came at me.,two of them come at me
3161,"I backed up toward the creek,  tried to raise my shield, but Clarisse was too fast.",i back up toward the creek try to raise my shield but clarisse be too fast
3162,Her spear  stuck me straight in the ribs.,her spear stick me straight in the rib
3163,"If I hadn't been wearing an  armored breastplate, I would've been shish-ke-babbed.",if i have not be wear a armored breastplate i would have be shish ke babbed
3164,"As it  was, the electric point just about shocked my teeth out of  my mouth.",a it be the electric point just about shock my tooth out of my mouth
3165,"One of her cabinmates slashed his sword across  my arm, leaving a good-size cut.",one of her cabinmates slash his sword across my arm leave a good size cut
3166,Seeing my own blood made me dizzy  warm and cold  at the same time.,see my own blood make me dizzy warm and cold at the same time
3167,"""No maiming,"" I managed to say.",no maim i manage to say
3168,"""Oops,"" the guy said.",oops the guy say
3169,"""Guess I lost my dessert privi-  lege.",guess i lose my dessert privi lege
3170,He pushed me into the creek and I landed with a splash.,he push me into the creek and i land with a splash
3171,They all laughed.,they all laugh
3172,"I figured as soon as they were through  being amused, I would die.",i figure a soon a they be through be amuse i would die
3173,But then something happened.,but then something happen
3174,"The water seemed to wake up my senses, as if I'd just had a  bag of my mom's double-espresso jelly beans.",the water seem to wake up my sense a if i would just have a bag of my mom s double espresso jelly bean
3175,"Clarisse and her cabinmates came into the creek to get  me, but I stood to meet them.",clarisse and her cabinmates come into the creek to get me but i stand to meet them
3176,I knew what to do.,i know what to do
3177,I swung  the flat of my sword against the first guy's head and  knocked his helmet clean off.,i swing the flat of my sword against the ﻿1 guy s head and knock his helmet clean off
3178,I hit him so hard I could see  his eyes vibrating as he crumpled into the water.,i hit him so hard i can see his eye vibrate a he crumple into the water
3179,Ugly Number Two and Ugly Number Three came at  me.,ugly numb two and ugly numb three come at me
3180,I slammed one in the face with my shield and used my  sword to shear off the other guy's horsehair plume.,i slam one in the face with my shield and use my sword to shear off the other guy s horsehair plume
3181,Both of  them backed up quick.,both of them back up quick
3182,"Ugly Number Four didn't look  really anxious to attack, but Clarisse kept coming, the point  of her spear crackling with energy.",ugly numb four do not look really anxious to attack but clarisse keep come the point of her spear crackle with energy
3183,"As soon as she thrust, I  caught the shaft between the edge of my shield and my  sword, and I snapped it like a twig.",a soon a she thrust i catch the shaft between the edge of my shield and my sword and i snap it like a twig
3184,"""Ah!""",ah
3185,she screamed.,she scream
3186,"""You idiot!",you idiot
3187,"You corpse-breath  worm ! """,you corpse breath worm
3188,"She probably would've said worse, but I smacked her  between the eyes with my sword-butt and sent her stum-  bling backward out of the creek.",she probably would have say wrong but i smack her between the eye with my sword butt and send her stum bling backward out of the creek
3189,"Then I heard yelling, elated screams, and I saw Luke  racing toward the boundary line with the red team's banner  lifted high.",then i hear yell elate scream and i see luke race toward the boundary line with the red team s banner lift high
3190,"He was flanked by a couple of Hermes guys  covering his retreat, and a few Apollos behind them, fight-  ing off the Hephaestus kids.",he be flank by a couple of hermes guy cover his retreat and a few apollos behind them fight ing off the hephaestus kid
3191,"The Ares folks got up, and  Clarisse muttered a dazed curse.",the ares folk get up and clarisse mutter a daze curse
3192,"""A trick!""",a trick
3193,she shouted.,she shout
3194,"""It was a trick.""",it be a trick
3195,"They staggered after Luke, but it was too late.",they stagger after luke but it be too late
3196,Everybody converged on the creek as Luke ran across into  friendly territory.,everybody converge on the creek a luke run across into friendly territory
3197,Our side exploded into cheers.,our side explode into cheer
3198,The red  banner shimmered and turned to silver.,the red banner shimmer and turn to silver
3199,The boar and spear,the boar and spear
3200,"were replaced with a huge caduceus, the symbol of cabin  eleven.",be replace with a huge caduceus the symbol of cabin eleven
3201,Everybody on the blue team picked up Luke and  started carrying him around on their shoulders.,everybody on the blue team pick up luke and start carry him around on their shoulder
3202,Chiron can-  tered out from the woods and blew the conch horn.,chiron can tered out from the wood and blow the conch horn
3203,The game was over.,the game be over
3204,Wed won.,we would win
3205,"I was about to join the celebration when Annabeth's  voice, right next to me in the creek, said, ""Not bad, hero.""",i be about to join the celebration when annabeth s voice right next to me in the creek say not bad hero
3206,"I looked, but she wasn't there.",i look but she be not there
3207,"""Where the heck did you learn to fight like that?""",where the heck do you learn to fight like that
3208,she  asked.,she ask
3209,"The air shimmered, and she materialized, holding a  Yankees baseball cap as if she'd just taken it off her head.",the air shimmer and she materialize hold a yankees baseball cap a if she would just take it off her head
3210,I felt myself getting angry.,i feel myself get angry
3211,I wasn't even fazed by the  fact that she'd just been invisible.,i be not even faze by the fact that she would just be invisible
3212,"""You set me up,"" I said.",you set me up i say
3213,"""You put me here because you knew Clarisse would come  after me, while you sent Luke around the flank.",you put me here because you know clarisse would come after me while you send luke around the flank
3214,"You had it  all figured out.""",you have it all figure out
3215,Annabeth shrugged.,annabeth shrug
3216,"""I told you.",i tell you
3217,"Athena always, always  has a plan.""",athena always always have a plan
3218,"""A plan to get me pulverized.""",a plan to get me pulverize
3219,"""I came as fast as I could.",i come a fast a i can
3220,"I was about to jump in,  but .",i be about to jump in but
3221,". .""",
3222,She shrugged.,she shrug
3223,"""You didn't need help.""",you do not need help
3224,Then she noticed my wounded arm.,then she notice my wound arm
3225,"""How did you do  that?""",how do you do that
3226,"""Sword cut,"" I said.",sword cut i say
3227,"""What do you think?""",what do you think
3228,"""No.",no
3229,It was a sword cut.,it be a sword cut
3230,"Look at it.""",look at it
3231,The blood was gone.,the blood be go
3232,"Where the huge cut had  been, there was a long white scratch, and even that was  fading.",where the huge cut have be there be a long white scratch and even that be fade
3233,"As I watched, it turned into a small scar, and disap-  peared.",a i watch it turn into a small scar and disap peared
3234,"""I  I don't get it,"" I said.",i i do not get it i say
3235,Annabeth was thinking hard.,annabeth be think hard
3236,I could almost see the  gears turning.,i can almost see the gear turn
3237,"She looked down at my feet, then at Clarisse's  broken spear, and said, ""Step out of the water, Percy.""",she look down at my foot then at clarisse s break spear and say step out of the water percy
3238,"""Just do it.""",just do it
3239,I came out of the creek and immediately felt bone tired.,i come out of the creek and immediately feel bone tire
3240,My arms started to go numb again.,my arm start to go numb again
3241,My adrenaline rush left  me.,my adrenaline rush leave me
3242,"I almost fell over, but Annabeth steadied me.",i almost fall over but annabeth steady me
3243,"""Oh, Styx,"" she cursed.",oh styx she curse
3244,"""This is not good.",this be not good
3245,I didn't want  ...,i do not want
3246,"I assumed it would be Zeus. . . .""",i assume it would be zeus
3247,"Before I could ask what she meant, I heard that canine  growl again, but much closer than before.",before i can ask what she mean i hear that canine growl again but much close than before
3248,A howl ripped  through the forest.,a howl rip through the forest
3249,The campers' cheering died instantly.,the camper cheer die instantly
3250,"Chiron shouted  something in Ancient Greek, which I would realize, only  later, I had understood perfectly: ""Stand ready !",chiron shout something in ancient greek which i would realize only late i have understand perfectly stand ready
3251,"My bow!""",my bow
3252,Annabeth drew her sword.,annabeth draw her sword
3253,"There on the rocks just above us was a black hound  the size of a rhino, with lava-red eyes and fangs like  daggers.",there on the rock just above us be a black hound the size of a rhino with lava red eye and fang like dagger
3254,It was looking straight at me.,it be look straight at me
3255,"Nobody moved except Annabeth, who yelled, ""Percy,  run!""",nobody move except annabeth who yell percy run
3256,"She tried to step in front of me, but the hound was too  fast.",she try to step in front of me but the hound be too fast
3257,"It leaped over her  an enormous shadow with teeth   and just as it hit me, as I stumbled backward and felt its  razor-sharp claws ripping through my armor, there was a  cascade of thwacking sounds, like forty pieces of paper",it leap over her a enormous shadow with tooth and just a it hit me a i stumble backward and feel its razor sharp claw rip through my armor there be a cascade of thwack sound like forty piece of paper
3258,being ripped one after the other.,be rip one after the other
3259,From the hound's neck  sprouted a cluster of arrows.,from the hound s neck sprout a cluster of arrow
3260,The monster fell dead at my  feet.,the monster fall dead at my foot
3261,"By some miracle, 1 was still alive.",by some miracle be still alive
3262,I didn't want to look  underneath the ruins of my shredded armor.,i do not want to look underneath the ruin of my shred armor
3263,"My chest felt  warm and wet, and I knew I was badly cut.",my chest feel warm and wet and i know i be badly cut
